trace,trace_key,genet_reward,final_reward,reward_gain,genet_bitrate,final_bitrate,genet_rebuf,final_rebuf,genet_smooth,final_smooth
result_sim_abr_fcc-test_039_trace_866_http---www.amazon.com_1280,039_trace_866_http---www.amazon.com_1280,0.4436170212765958,0.6159574468085106,0.1723404255319148,525.0,656.25,0.03059752401627488,0.03059752401627488,0.08437499999999999,0.046875
result_sim_abr_fcc-test_045_test_fcc_trace_27175_http---www.amazon.com_240_0,045_test_fcc_trace_27175_http---www.amazon.com_240_0,0.4531914893617021,0.6266415136506504,0.17345002428894823,478.125,761.4583333333334,0.03713564510233918,0.044634912827239574,0.028125,0.109375
result_sim_abr_fcc-test_066_test_fcc_trace_805712_http---www.facebook.com_1140_0,066_test_fcc_trace_805712_http---www.facebook.com_1140_0,0.8457446808510638,1.0297872340425533,0.18404255319148954,927.0833333333334,1097.9166666666667,0.019376755537136806,0.019376755537136806,0.09270833333333334,0.08333333333333333
result_sim_abr_fcc-test_003_trace_215252_http---www.msn.com_640,003_trace_215252_http---www.msn.com_640,0.9510638297872342,1.1553191489361705,0.20425531914893624,988.5416666666666,1169.7916666666667,0.018407126985146734,0.018407126985146734,0.05104166666666667,0.03229166666666667
result_sim_abr_fcc-test_002_trace_939592_http---www.facebook.com_640,002_trace_939592_http---www.facebook.com_640,0.9223404255319154,1.140425531914894,0.2180851063829785,928.125,1307.2916666666667,0.017075043333430285,0.017075043333430285,0.01875,0.18437499999999998
result_sim_abr_fcc-test_083_test_fcc_trace_216810_http---www.facebook.com_300_0,083_test_fcc_trace_216810_http---www.facebook.com_300_0,1.220212765957447,1.4478723404255318,0.2276595744680847,1344.7916666666667,1604.1666666666667,0.03013731586349841,0.03013731586349841,0.14375000000000002,0.18020833333333333
result_sim_abr_fcc-test_023_trace_942092_http---www.facebook.com_0,023_trace_942092_http---www.facebook.com_0,1.0648936170212768,1.3095744680851067,0.24468085106382986,1081.25,1320.8333333333333,0.016016059859067698,0.016016059859067698,0.03229166666666667,0.03229166666666667
result_sim_abr_fcc-test_012_trace_939562_http---www.google.com-mobile-_0,012_trace_939562_http---www.google.com-mobile-_0,1.4042553191489364,1.7095744680851057,0.3053191489361693,1482.2916666666667,1897.9166666666667,0.009221403990408288,0.009221403990408288,0.10104166666666665,0.21770833333333336
result_sim_abr_fcc-test_038_trace_216826_http---www.amazon.com_640,038_trace_216826_http---www.amazon.com_640,0.0953388123544147,0.6934116592450068,0.5980728468905921,1809.375,1709.375,0.3475725427919451,0.18304045071899053,0.25,0.271875
result_sim_abr_fcc-test_053_trace_8299_http---www.amazon.com_960,053_trace_8299_http---www.amazon.com_960,-2.586268751268234,-1.5597337896733272,1.0265349615949066,1800.0,1681.25,0.9582816055334411,0.7102334311392521,0.2583333333333333,0.20104166666666667
result_sim_abr_fcc-test_050_trace_207336_http---www.amazon.com_1280,050_trace_207336_http---www.amazon.com_1280,-1.107381194975543,0.20103540248942134,1.3084165974649644,1143.75,1137.5,0.49781210061577896,0.20495560797598578,0.19479166666666667,0.16666666666666666
result_sim_abr_fcc-test_013_trace_8299_http---www.amazon.com_1280,013_trace_8299_http---www.amazon.com_1280,-0.7404080171211803,0.9714392062656073,1.7118472233867876,1167.7083333333333,1101.0416666666667,0.4361737739900458,0.052904299672318085,0.16666666666666666,0.07187500000000001
